"row_number"	"description"	"symbol_gene_string"	"ensembl_gene_string"
844	"Migraine Disorders"	"{C3orf38},{CGGBP1},{CSNKA2IP},{ENSG00000288654},{HTR1F},{ZNF654}"	"{ENSG00000163320},{ENSG00000175105},{ENSG00000179021},{ENSG00000179097},{ENSG00000283434},{ENSG00000288654}"
845	"Migraine Disorders"	"{HMCN1},{ODR4},{PDC},{PLA2G4A},{PRG4},{PTGS2},{TPR}"	"{ENSG00000047410},{ENSG00000073756},{ENSG00000116690},{ENSG00000116703},{ENSG00000116711},{ENSG00000143341},{ENSG00000157181}"
846	"Migraine Disorders"	"{CSRNP3},{GALNT3},{SCN1A},{SCN2A},{SCN9A},{TTC21B}"	"{ENSG00000115339},{ENSG00000123607},{ENSG00000136531},{ENSG00000144285},{ENSG00000169432},{ENSG00000178662}"
847	"Migraine Disorders"	"{COBLL1},{GRB14},{SCN2A},{SCN3A},{SLC38A11}"	"{ENSG00000082438},{ENSG00000115290},{ENSG00000136531},{ENSG00000153253},{ENSG00000169507}"
848	"Migraine Disorders"	"{COBLL1},{CSRNP3},{SCN2A},{SCN3A},{SLC38A11}"	"{ENSG00000082438},{ENSG00000136531},{ENSG00000153253},{ENSG00000169507},{ENSG00000178662}"
849	"Migraine Disorders"	"{ACAA1},{ACVR2B},{CTDSPL},{DLEC1},{EXOG},{MYD88},{OXSR1},{PLCD1},{SCN10A},{SCN11A},{SCN5A},{SLC22A13},{SLC22A14},{VILL},{XYLB}"	"{ENSG00000008226},{ENSG00000060971},{ENSG00000093217},{ENSG00000114739},{ENSG00000136059},{ENSG00000144671},{ENSG00000144677},{ENSG00000157036},{ENSG00000168356},{ENSG00000172936},{ENSG00000172939},{ENSG00000172940},{ENSG00000183873},{ENSG00000185313},{ENSG00000187091}"
850	"Mucocutaneous Lymph Node Syndrome"	"{ARHGAP26},{HMHB1},{NR3C1}"	"{ENSG00000113580},{ENSG00000145819},{ENSG00000158497}"
851	"Mucopolysaccharidosis IV"	"{ACSF3},{ANKRD11},{APRT},{CBFA2T3},{CDH15},{CDT1},{CTU2},{CYBA},{ENSG00000288715},{GALNS},{IL17C},{MVD},{PABPN1L},{PIEZO1},{RNF166},{SLC22A31},{SNAI3},{TRAPPC2L},{ZC3H18},{ZFPM1},{ZNF469},{ZNF778}"	"{ENSG00000051523},{ENSG00000103335},{ENSG00000124391},{ENSG00000129910},{ENSG00000129993},{ENSG00000141012},{ENSG00000158545},{ENSG00000158717},{ENSG00000167508},{ENSG00000167513},{ENSG00000167515},{ENSG00000167522},{ENSG00000170100},{ENSG00000174177},{ENSG00000176715},{ENSG00000179588},{ENSG00000185669},{ENSG00000198931},{ENSG00000205022},{ENSG00000225614},{ENSG00000259803},{ENSG00000288715}"
852	"Multiple Myeloma"	"{ANPEP},{AP3S2},{ARPIN},{ARPIN-AP3S2},{CIB1},{ENSG00000261147},{ENSG00000275674},{ENSG00000284626},{FANCI},{GDPGP1},{IDH2},{KIF7},{MESP1},{MESP2},{NGRN},{PEX11A},{PLIN1},{POLG},{POLGARF},{RHCG},{SEMA4B},{TICRR},{TTLL13},{WDR93},{ZNF710}"	"{ENSG00000140519},{ENSG00000140521},{ENSG00000140525},{ENSG00000140527},{ENSG00000140534},{ENSG00000140548},{ENSG00000157823},{ENSG00000166813},{ENSG00000166819},{ENSG00000166821},{ENSG00000166823},{ENSG00000166825},{ENSG00000182054},{ENSG00000182768},{ENSG00000183208},{ENSG00000185033},{ENSG00000185043},{ENSG00000188095},{ENSG00000213471},{ENSG00000242498},{ENSG00000250021},{ENSG00000261147},{ENSG00000275674},{ENSG00000284626},{ENSG00000291307}"
853	"Multiple Myeloma"	"{AP2B1},{C17orf50},{CCL14},{CCL15},{CCL15-CCL14},{CCL16},{CCL18},{CCL23},{CCL3},{CCL3L1},{CCL4},{CCL4L2},{CCL5},{GAS2L2},{GGNBP2},{HEATR9},{LYZL6},{MMP28},{MYO19},{PIGW},{RASL10B},{RDM1},{TAF15},{TBC1D3B},{TBC1D3F},{TBC1D3G},{TBC1D3H},{TBC1D3I},{ZNHIT3}"	"{ENSG00000006125},{ENSG00000260287},{ENSG00000270379},{ENSG00000270647},{ENSG00000270765},{ENSG00000270806},{ENSG00000270885},{ENSG00000271447},{ENSG00000271503},{ENSG00000273611},{ENSG00000274226},{ENSG00000274736},{ENSG00000274808},{ENSG00000274933},{ENSG00000275152},{ENSG00000275302},{ENSG00000275385},{ENSG00000275688},{ENSG00000275718},{ENSG00000275722},{ENSG00000275954},{ENSG00000276070},{ENSG00000276085},{ENSG00000276409},{ENSG00000277161},{ENSG00000277632},{ENSG00000278023},{ENSG00000278259},{ENSG00000278311}"
854	"Multiple Myeloma"	"{AP2B1},{C17orf50},{CCL14},{CCL15},{CCL15-CCL14},{CCL16},{CCL18},{CCL23},{CCL3},{CCL3L1},{CCL4},{CCL4L2},{CCL5},{GAS2L2},{GGNBP2},{HEATR9},{LYZL6},{MMP28},{MYO19},{PIGW},{RASL10B},{RDM1},{TAF15},{TBC1D3B},{TBC1D3F},{TBC1D3G},{TBC1D3H},{TBC1D3I},{ZNHIT3}"	"{ENSG00000006125},{ENSG00000260287},{ENSG00000270379},{ENSG00000270647},{ENSG00000270765},{ENSG00000270806},{ENSG00000270885},{ENSG00000271447},{ENSG00000271503},{ENSG00000273611},{ENSG00000274226},{ENSG00000274736},{ENSG00000274808},{ENSG00000274933},{ENSG00000275152},{ENSG00000275302},{ENSG00000275385},{ENSG00000275688},{ENSG00000275718},{ENSG00000275722},{ENSG00000275954},{ENSG00000276070},{ENSG00000276085},{ENSG00000276409},{ENSG00000277161},{ENSG00000277632},{ENSG00000278023},{ENSG00000278259},{ENSG00000278311}"
855	"Multiple Myeloma"	"{BST1},{C1QTNF7},{CC2D2A},{CD38},{FAM200B},{FBXL5},{FGFBP1},{FGFBP2},{PROM1},{TAPT1}"	"{ENSG00000004468},{ENSG00000007062},{ENSG00000048342},{ENSG00000109743},{ENSG00000118564},{ENSG00000137440},{ENSG00000137441},{ENSG00000163145},{ENSG00000169762},{ENSG00000237765}"
856	"Multiple Myeloma"	"{ARCN1},{ATP5MG},{BCL9L},{CD3D},{CD3E},{CD3G},{CXCR5},{DDX6},{ENSG00000285827},{IFT46},{IL10RA},{JAML},{KMT2A},{MPZL2},{MPZL3},{PHLDB1},{SCN2B},{SCN4B},{SMIM35},{TMEM25},{TMPRSS13},{TMPRSS4},{TREH},{TTC36},{UBE4A}"	"{ENSG00000019144},{ENSG00000095139},{ENSG00000110324},{ENSG00000110344},{ENSG00000110367},{ENSG00000118058},{ENSG00000118094},{ENSG00000118096},{ENSG00000137648},{ENSG00000137747},{ENSG00000149573},{ENSG00000149575},{ENSG00000149582},{ENSG00000160588},{ENSG00000160593},{ENSG00000160654},{ENSG00000160683},{ENSG00000167283},{ENSG00000167286},{ENSG00000172425},{ENSG00000177098},{ENSG00000186174},{ENSG00000198851},{ENSG00000255274},{ENSG00000285827}"
857	"Multiple Myeloma"	"{CNTN4},{IL5RA}"	"{ENSG00000091181},{ENSG00000144619}"
858	"Multiple Myeloma"	"{BSDC1},{CCDC28B},{DCDC2B},{EIF3I},{ENSG00000254553},{ENSG00000288678},{FAM167B},{FAM229A},{HDAC1},{IQCC},{KHDRBS1},{KIAA1522},{KPNA6},{LCK},{MARCKSL1},{PTP4A2},{RBBP4},{SPOCD1},{SYNC},{TMEM234},{TMEM39B},{TSSK3},{TXLNA},{YARS1},{ZBTB8A},{ZBTB8B},{ZBTB8OS}"	"{ENSG00000025800},{ENSG00000084623},{ENSG00000084652},{ENSG00000116478},{ENSG00000121774},{ENSG00000121775},{ENSG00000134668},{ENSG00000134684},{ENSG00000160050},{ENSG00000160051},{ENSG00000160055},{ENSG00000160058},{ENSG00000160062},{ENSG00000162520},{ENSG00000162521},{ENSG00000162522},{ENSG00000162526},{ENSG00000175130},{ENSG00000176261},{ENSG00000182866},{ENSG00000183615},{ENSG00000184007},{ENSG00000222046},{ENSG00000225828},{ENSG00000254553},{ENSG00000273274},{ENSG00000288678}"
859	"Multiple Myeloma"	"{HDAC2},{HS3ST5},{MARCKS}"	"{ENSG00000196591},{ENSG00000249853},{ENSG00000277443}"
860	"Multiple Myeloma"	"{C21orf62},{CFAP298},{CFAP298-TCP10L},{DNAJC28},{ENSG00000249624},{GART},{IFNAR1},{IFNAR2},{IFNGR2},{IL10RB},{OLIG1},{OLIG2},{PAXBP1},{SON},{SYNJ1},{TCP10L},{TMEM50B}"	"{ENSG00000142166},{ENSG00000142188},{ENSG00000159079},{ENSG00000159082},{ENSG00000159086},{ENSG00000159110},{ENSG00000159128},{ENSG00000159131},{ENSG00000159140},{ENSG00000177692},{ENSG00000184221},{ENSG00000205927},{ENSG00000205929},{ENSG00000242220},{ENSG00000243646},{ENSG00000249624},{ENSG00000265590}"
861	"Multiple Myeloma"	"{BDH2},{CENPE},{CISD2},{MANBA},{NFKB1},{SLC9B1},{SLC9B2},{UBE2D3}"	"{ENSG00000109320},{ENSG00000109323},{ENSG00000109332},{ENSG00000138778},{ENSG00000145354},{ENSG00000164037},{ENSG00000164038},{ENSG00000164039}"
862	"Multiple Myeloma"	"{ARHGAP26},{HMHB1},{NR3C1}"	"{ENSG00000113580},{ENSG00000145819},{ENSG00000158497}"
863	"Multiple Myeloma"	"{CLSTN1},{CTNNBIP1},{H6PD},{LZIC},{NMNAT1},{PIK3CD},{RBP7},{SLC25A33},{SPSB1},{TMEM201},{UBE4B}"	"{ENSG00000049239},{ENSG00000130939},{ENSG00000162441},{ENSG00000162444},{ENSG00000171603},{ENSG00000171608},{ENSG00000171612},{ENSG00000171621},{ENSG00000173614},{ENSG00000178585},{ENSG00000188807}"
864	"Multiple Myeloma"	"{ADAMTS4},{ARHGAP30},{B4GALT3},{CASQ1},{CD244},{CD48},{CD84},{COPA},{DCAF8},{DEDD},{ENSG00000258465},{ENSG00000270149},{F11R},{ITLN1},{ITLN2},{KLHDC9},{LY9},{NCSTN},{NECTIN4},{NHLH1},{NIT1},{PEA15},{PEX19},{PFDN2},{PPOX},{SLAMF1},{SLAMF6},{SLAMF7},{TSTD1},{UFC1},{USF1},{USP21},{VANGL2}"	"{ENSG00000026751},{ENSG00000066294},{ENSG00000117090},{ENSG00000117091},{ENSG00000122218},{ENSG00000122223},{ENSG00000122224},{ENSG00000132716},{ENSG00000143217},{ENSG00000143222},{ENSG00000143224},{ENSG00000143256},{ENSG00000143258},{ENSG00000143318},{ENSG00000158764},{ENSG00000158769},{ENSG00000158773},{ENSG00000158793},{ENSG00000158796},{ENSG00000158850},{ENSG00000158859},{ENSG00000162734},{ENSG00000162735},{ENSG00000162736},{ENSG00000162738},{ENSG00000162739},{ENSG00000162755},{ENSG00000171786},{ENSG00000179914},{ENSG00000186517},{ENSG00000215845},{ENSG00000258465},{ENSG00000270149}"
865	"Multiple Myeloma"	"{CPPED1},{GSPT1},{NPIPB2},{RSL1D1},{SNX29},{TNFRSF17},{ZC3H7A}"	"{ENSG00000048462},{ENSG00000048471},{ENSG00000103342},{ENSG00000103381},{ENSG00000122299},{ENSG00000171490},{ENSG00000234719}"
866	"Multiple Myeloma"	"{CASC3},{CCR7},{CDC6},{CSF3},{ERBB2},{GJD3},{GRB7},{GSDMA},{GSDMB},{IGFBP4},{IKZF3},{LRRC3C},{MED24},{MIEN1},{MSL1},{NEUROD2},{NR1D1},{ORMDL3},{PGAP3},{PNMT},{PPP1R1B},{PSMD3},{RAPGEFL1},{RARA},{STARD3},{TCAP},{THRA},{TNS4},{TOP2A},{WIPF2},{ZPBP2}"	"{ENSG00000008838},{ENSG00000073605},{ENSG00000094804},{ENSG00000108342},{ENSG00000108344},{ENSG00000108349},{ENSG00000108352},{ENSG00000126351},{ENSG00000126353},{ENSG00000126368},{ENSG00000131746},{ENSG00000131747},{ENSG00000131748},{ENSG00000131759},{ENSG00000131771},{ENSG00000141736},{ENSG00000141738},{ENSG00000141741},{ENSG00000141744},{ENSG00000141753},{ENSG00000161395},{ENSG00000161405},{ENSG00000167914},{ENSG00000171475},{ENSG00000171532},{ENSG00000172057},{ENSG00000173991},{ENSG00000183153},{ENSG00000186075},{ENSG00000188895},{ENSG00000204913}"
867	"Multiple Myeloma"	"{C2orf74},{CCT4},{COMMD1},{FAM161A},{PEX13},{PUS10},{SANBR},{USP34},{XPO1}"	"{ENSG00000082898},{ENSG00000115464},{ENSG00000115484},{ENSG00000162927},{ENSG00000162928},{ENSG00000162929},{ENSG00000170264},{ENSG00000173163},{ENSG00000237651}"
868	"Multiple Sclerosis"	"{GABBR1},{HLA-A},{HLA-F},{HLA-G},{MAS1L},{MOG},{OR10C1},{OR11A1},{OR12D1},{OR12D2},{OR12D3},{OR14J1},{OR2H1},{OR2H2},{OR2I1P},{OR2J2},{OR5V1},{POLR1H},{PPP1R11},{RNF39},{TRIM10},{TRIM15},{TRIM31},{TRIM40},{UBD},{ZFP57}"	"{ENSG00000066379},{ENSG00000112462},{ENSG00000204610},{ENSG00000204613},{ENSG00000204614},{ENSG00000204616},{ENSG00000204618},{ENSG00000204619},{ENSG00000204632},{ENSG00000204642},{ENSG00000204644},{ENSG00000204655},{ENSG00000204657},{ENSG00000204681},{ENSG00000204687},{ENSG00000204688},{ENSG00000204694},{ENSG00000204695},{ENSG00000204700},{ENSG00000206474},{ENSG00000206503},{ENSG00000213886},{ENSG00000237988},{ENSG00000243729},{ENSG00000251608},{ENSG00000280236}"
869	"Multiple Sclerosis"	"{ATP5PO},{CRYZL1},{DNAJC28},{DONSON},{ENSG00000249209},{ENSG00000249624},{GART},{IFNAR1},{IFNAR2},{IFNGR2},{IL10RB},{ITSN1},{OLIG1},{SON},{TMEM50B}"	"{ENSG00000142166},{ENSG00000142188},{ENSG00000159110},{ENSG00000159128},{ENSG00000159131},{ENSG00000159140},{ENSG00000159147},{ENSG00000177692},{ENSG00000184221},{ENSG00000205726},{ENSG00000205758},{ENSG00000241837},{ENSG00000243646},{ENSG00000249209},{ENSG00000249624}"
870	"Multiple Sclerosis"	"{FOCAD},{HACD4},{IFNA1},{IFNA10},{IFNA13},{IFNA14},{IFNA16},{IFNA17},{IFNA2},{IFNA21},{IFNA4},{IFNA5},{IFNA6},{IFNA7},{IFNA8},{IFNB1},{IFNE},{IFNW1},{KLHL9},{MLLT3}"	"{ENSG00000120235},{ENSG00000120242},{ENSG00000137080},{ENSG00000147873},{ENSG00000147885},{ENSG00000171843},{ENSG00000171855},{ENSG00000177047},{ENSG00000184995},{ENSG00000186803},{ENSG00000188352},{ENSG00000188379},{ENSG00000188921},{ENSG00000197919},{ENSG00000198642},{ENSG00000214042},{ENSG00000228083},{ENSG00000233816},{ENSG00000234829},{ENSG00000236637}"
871	"Muscle Spasticity"	"{GABBR1},{HLA-A},{HLA-F},{HLA-G},{MAS1L},{MOG},{OR10C1},{OR11A1},{OR12D1},{OR12D2},{OR12D3},{OR14J1},{OR2H1},{OR2H2},{OR2I1P},{OR2J2},{OR5V1},{POLR1H},{PPP1R11},{RNF39},{TRIM31},{UBD},{ZFP57}"	"{ENSG00000066379},{ENSG00000112462},{ENSG00000204616},{ENSG00000204618},{ENSG00000204619},{ENSG00000204632},{ENSG00000204642},{ENSG00000204644},{ENSG00000204655},{ENSG00000204657},{ENSG00000204681},{ENSG00000204687},{ENSG00000204688},{ENSG00000204694},{ENSG00000204695},{ENSG00000204700},{ENSG00000206474},{ENSG00000206503},{ENSG00000213886},{ENSG00000237988},{ENSG00000243729},{ENSG00000251608},{ENSG00000280236}"
872	"Muscular Atrophy, Spinal"	"{GTF2H2},{NAIP},{SERF1A},{SMN1}"	"{ENSG00000145736},{ENSG00000172058},{ENSG00000172062},{ENSG00000249437}"
873	"Muscular Atrophy, Spinal"	"{AK6},{CCDC125},{CCNB1},{CDK7},{CENPH},{GTF2H2C},{MARVELD2},{MRPS36},{OCLN},{RAD17},{SERF1B},{SLC30A5},{SMN2},{TAF9}"	"{ENSG00000085231},{ENSG00000134056},{ENSG00000134057},{ENSG00000134058},{ENSG00000145740},{ENSG00000152939},{ENSG00000152942},{ENSG00000153044},{ENSG00000183323},{ENSG00000183474},{ENSG00000197822},{ENSG00000205571},{ENSG00000205572},{ENSG00000273841}"
874	"Myasthenia Gravis"	"{B3GALT9},{C5},{CDK5RAP2},{CNTRL},{FBXW2},{GSN},{MEGF9},{PHF19},{PSMD5},{RAB14},{STOM},{TRAF1}"	"{ENSG00000056558},{ENSG00000095261},{ENSG00000106780},{ENSG00000106804},{ENSG00000119396},{ENSG00000119397},{ENSG00000119402},{ENSG00000119403},{ENSG00000136861},{ENSG00000148175},{ENSG00000148180},{ENSG00000214654}"
875	"Myasthenia Gravis"	"{ADM5},{AKT1S1},{ALDH16A1},{AP2A1},{ATF5},{BCL2L12},{C19orf73},{CD37},{CGB1},{CGB2},{CGB3},{CGB5},{CGB7},{CGB8},{CPT1C},{DKKL1},{ENSG00000267335},{ENSG00000268655},{ENSG00000269179},{ENSG00000269469},{ENSG00000283663},{FCGRT},{FLT3LG},{FUZ},{GFY},{HRC},{IL4I1},{IRF3},{KASH5},{KCNA7},{LIN7B},{MED25},{NOSIP},{NTF4},{NUP62},{PIH1D1},{PNKP},{PPFIA3},{PRMT1},{PRR12},{PRRG2},{PTH2},{PTOV1},{RCN3},{RPL13A},{RPS11},{RRAS},{SCAF1},{SIGLEC11},{SIGLEC16},{SLC17A7},{SLC6A16},{SNRNP70},{TBC1D17},{TEAD2},{TRPM4},{TSKS},{VRK3}"	"{ENSG00000010361},{ENSG00000039650},{ENSG00000063127},{ENSG00000074219},{ENSG00000090554},{ENSG00000104818},{ENSG00000104827},{ENSG00000104848},{ENSG00000104852},{ENSG00000104863},{ENSG00000104870},{ENSG00000104872},{ENSG00000104888},{ENSG00000104894},{ENSG00000104901},{ENSG00000104946},{ENSG00000104951},{ENSG00000104960},{ENSG00000104973},{ENSG00000105053},{ENSG00000126453},{ENSG00000126456},{ENSG00000126457},{ENSG00000126458},{ENSG00000126460},{ENSG00000126461},{ENSG00000126464},{ENSG00000126467},{ENSG00000130528},{ENSG00000130529},{ENSG00000142534},{ENSG00000142538},{ENSG00000142541},{ENSG00000142546},{ENSG00000142552},{ENSG00000161609},{ENSG00000161618},{ENSG00000161640},{ENSG00000161643},{ENSG00000169136},{ENSG00000169169},{ENSG00000177380},{ENSG00000189052},{ENSG00000196337},{ENSG00000196961},{ENSG00000204673},{ENSG00000213024},{ENSG00000213030},{ENSG00000221916},{ENSG00000224420},{ENSG00000225950},{ENSG00000261949},{ENSG00000267335},{ENSG00000267631},{ENSG00000268655},{ENSG00000269179},{ENSG00000269469},{ENSG00000283663}"
876	"Myelodysplastic Syndromes"	"{ACVR1B},{ACVRL1},{ANKRD33},{ATG101},{FIGNL2},{KRT1},{KRT2},{KRT5},{KRT6A},{KRT6B},{KRT6C},{KRT7},{KRT71},{KRT72},{KRT73},{KRT74},{KRT75},{KRT77},{KRT80},{KRT81},{KRT82},{KRT83},{KRT84},{KRT85},{KRT86},{NR4A1},{SCN8A},{SMIM41},{TAMALIN},{TMDD1}"	"{ENSG00000123358},{ENSG00000123395},{ENSG00000135443},{ENSG00000135480},{ENSG00000135503},{ENSG00000139567},{ENSG00000139648},{ENSG00000161835},{ENSG00000161849},{ENSG00000161850},{ENSG00000167612},{ENSG00000167767},{ENSG00000167768},{ENSG00000170442},{ENSG00000170454},{ENSG00000170465},{ENSG00000170484},{ENSG00000170486},{ENSG00000170523},{ENSG00000172867},{ENSG00000185479},{ENSG00000186049},{ENSG00000186081},{ENSG00000189182},{ENSG00000196876},{ENSG00000205420},{ENSG00000205426},{ENSG00000261308},{ENSG00000284730},{ENSG00000284791}"
877	"Myeloproliferative Disorders"	"{ADRB3},{ASH2L},{BAG4},{DDHD2},{EIF4EBP1},{ENSG00000285880},{FGFR1},{GOT1L1},{LETM2},{LSM1},{NSD3},{PLEKHA2},{PLPP5},{STAR},{TACC1}"	"{ENSG00000077782},{ENSG00000085788},{ENSG00000129691},{ENSG00000147465},{ENSG00000147526},{ENSG00000147535},{ENSG00000147548},{ENSG00000156735},{ENSG00000165046},{ENSG00000169154},{ENSG00000169499},{ENSG00000175324},{ENSG00000187840},{ENSG00000188778},{ENSG00000285880}"
878	"Myeloproliferative Disorders"	"{ARMS2},{ATE1},{BTBD16},{FGFR2},{HTRA1},{NSMCE4A},{PLEKHA1},{TACC2}"	"{ENSG00000066468},{ENSG00000107669},{ENSG00000107672},{ENSG00000107679},{ENSG00000138152},{ENSG00000138162},{ENSG00000166033},{ENSG00000254636}"
879	"Myeloproliferative Disorders"	"{C4orf48},{ENSG00000290263},{FAM53A},{FGFR3},{HAUS3},{LETM1},{MAEA},{MXD4},{NAT8L},{NELFA},{NKX1-1},{NSD2},{POLN},{SLBP},{TACC3},{TMEM129},{UVSSA},{ZFYVE28}"	"{ENSG00000013810},{ENSG00000068078},{ENSG00000090316},{ENSG00000109685},{ENSG00000123933},{ENSG00000130997},{ENSG00000159733},{ENSG00000163945},{ENSG00000163950},{ENSG00000168924},{ENSG00000168936},{ENSG00000174137},{ENSG00000185049},{ENSG00000185818},{ENSG00000214367},{ENSG00000235608},{ENSG00000243449},{ENSG00000290263}"
880	"Myocardial Infarction"	"{ACE},{CCDC47},{CD79B},{CSH1},{CSH2},{CSHL1},{CYB561},{DCAF7},{DDX42},{ENSG00000125695},{ENSG00000264813},{ENSG00000285947},{ENSG00000288894},{FTSJ3},{GH1},{GH2},{KCNH6},{LIMD2},{MAP3K3},{PSMC5},{SCN4A},{SMARCD2},{STRADA},{TACO1},{TANC2}"	"{ENSG00000007312},{ENSG00000007314},{ENSG00000008283},{ENSG00000087191},{ENSG00000108588},{ENSG00000108592},{ENSG00000108604},{ENSG00000125695},{ENSG00000136463},{ENSG00000136485},{ENSG00000136487},{ENSG00000136488},{ENSG00000136490},{ENSG00000159640},{ENSG00000170921},{ENSG00000173826},{ENSG00000198231},{ENSG00000198909},{ENSG00000204414},{ENSG00000213218},{ENSG00000259384},{ENSG00000264813},{ENSG00000266173},{ENSG00000285947},{ENSG00000288894}"
881	"Myocardial Infarction"	"{ADPRHL1},{ATP11A},{ATP4B},{CUL4A},{DCUN1D2},{F10},{F7},{GRK1},{GRTP1},{LAMP1},{MCF2L},{PCID2},{PROZ},{TFDP1},{TMCO3}"	"{ENSG00000057593},{ENSG00000068650},{ENSG00000126217},{ENSG00000126218},{ENSG00000126226},{ENSG00000126231},{ENSG00000139835},{ENSG00000139842},{ENSG00000150401},{ENSG00000150403},{ENSG00000153531},{ENSG00000185896},{ENSG00000185974},{ENSG00000186009},{ENSG00000198176}"
882	"Myocardial Infarction"	"{AMBRA1},{ARFGAP2},{ARHGAP1},{ATG13},{CHRM4},{CKAP5},{CREB3L1},{CSTPP1},{DDB2},{DGKZ},{F2},{HARBI1},{LRP4},{MDK},{PACSIN3},{ZNF408}"	"{ENSG00000110492},{ENSG00000110497},{ENSG00000134569},{ENSG00000134574},{ENSG00000149091},{ENSG00000149179},{ENSG00000149182},{ENSG00000157613},{ENSG00000165912},{ENSG00000175213},{ENSG00000175216},{ENSG00000175220},{ENSG00000175224},{ENSG00000180210},{ENSG00000180423},{ENSG00000180720}"
883	"Myocardial Infarction"	"{ANK1},{AP3M2},{DKK4},{IKBKB},{KAT6A},{PLAT},{POLB},{SLC20A2},{SMIM19},{VDAC3}"	"{ENSG00000029534},{ENSG00000070501},{ENSG00000070718},{ENSG00000078668},{ENSG00000083168},{ENSG00000104365},{ENSG00000104368},{ENSG00000104371},{ENSG00000168575},{ENSG00000176209}"
884	"Myocardial Infarction"	"{ADK},{AGAP5},{ANXA7},{AP3M1},{CAMK2G},{CFAP70},{CHCHD1},{ENSG00000272916},{FUT11},{MSS51},{MYOZ1},{NDST2},{PLAU},{PPP3CB},{SEC24C},{SYNPO2L},{USP54},{VCL},{ZSWIM8}"	"{ENSG00000035403},{ENSG00000107758},{ENSG00000122861},{ENSG00000138279},{ENSG00000148660},{ENSG00000156042},{ENSG00000156110},{ENSG00000166317},{ENSG00000166343},{ENSG00000166348},{ENSG00000166507},{ENSG00000172586},{ENSG00000172650},{ENSG00000176986},{ENSG00000177791},{ENSG00000185009},{ENSG00000196968},{ENSG00000214655},{ENSG00000272916}"
885	"Myocardial Infarction"	"{AGPAT4},{LPA},{MAP3K4},{PLG},{SLC22A2},{SLC22A3}"	"{ENSG00000026652},{ENSG00000085511},{ENSG00000112499},{ENSG00000122194},{ENSG00000146477},{ENSG00000198670}"
886	"Myocardial Infarction"	"{ANKRD45},{CENPL},{DARS2},{ENSG00000285777},{KLHL20},{PRDX6},{RABGAP1L},{RC3H1},{SERPINC1},{SLC9C2},{TEX50},{ZBTB37}"	"{ENSG00000076321},{ENSG00000117592},{ENSG00000117593},{ENSG00000117601},{ENSG00000120334},{ENSG00000135870},{ENSG00000152061},{ENSG00000162753},{ENSG00000183831},{ENSG00000185278},{ENSG00000232113},{ENSG00000285777}"
887	"Myopia"	"{CDX2},{FLT1},{FLT3},{MTUS2},{PAN3},{PDX1},{POMP},{SLC46A3},{URAD}"	"{ENSG00000102755},{ENSG00000122025},{ENSG00000132938},{ENSG00000132963},{ENSG00000139508},{ENSG00000139515},{ENSG00000152520},{ENSG00000165556},{ENSG00000183463}"
888	"Myopia"	"{CLOCK},{ENSG00000288695},{KDR},{KIT},{NMU},{PDCL2},{SRD5A3},{TMEM165}"	"{ENSG00000109255},{ENSG00000128039},{ENSG00000128052},{ENSG00000134851},{ENSG00000134852},{ENSG00000157404},{ENSG00000163440},{ENSG00000288695}"
889	"Myopia"	"{ABCC10},{CAPN11},{CRIP3},{DLK2},{ENSG00000272442},{GTPBP2},{HSP90AB1},{LRRC73},{MAD2L1BP},{MRPL14},{MRPS18A},{MYMX},{NFKBIE},{POLH},{POLR1C},{RSPH9},{SLC22A7},{SLC29A1},{SLC35B2},{TJAP1},{TMEM151B},{TMEM63B},{TTBK1},{VEGFA},{XPO5},{YIPF3},{ZNF318}"	"{ENSG00000096080},{ENSG00000096384},{ENSG00000112715},{ENSG00000112759},{ENSG00000124571},{ENSG00000124574},{ENSG00000124688},{ENSG00000137204},{ENSG00000137207},{ENSG00000137216},{ENSG00000137221},{ENSG00000137225},{ENSG00000146215},{ENSG00000146216},{ENSG00000146232},{ENSG00000157593},{ENSG00000170734},{ENSG00000171453},{ENSG00000171462},{ENSG00000171467},{ENSG00000172426},{ENSG00000172432},{ENSG00000178233},{ENSG00000180992},{ENSG00000204052},{ENSG00000262179},{ENSG00000272442}"
890	"Myositis Ossificans"	"{AAAS},{AMHR2},{ATF7},{ATF7-NPFF},{ATP5MC2},{CALCOCO1},{CSAD},{EIF4B},{ENSG00000283536},{ESPL1},{IGFBP6},{ITGB7},{KRT18},{KRT3},{KRT4},{KRT76},{KRT78},{KRT79},{KRT8},{MAP3K12},{MFSD5},{MYG1},{NPFF},{PCBP2},{PFDN5},{PRR13},{RARG},{SOAT2},{SP1},{SP7},{SPRYD3},{TARBP2},{TNS2},{ZNF740}"	"{ENSG00000012822},{ENSG00000063046},{ENSG00000094914},{ENSG00000111057},{ENSG00000111077},{ENSG00000123349},{ENSG00000135390},{ENSG00000135409},{ENSG00000135476},{ENSG00000139546},{ENSG00000139574},{ENSG00000139625},{ENSG00000139626},{ENSG00000139631},{ENSG00000139637},{ENSG00000139651},{ENSG00000167778},{ENSG00000167779},{ENSG00000167780},{ENSG00000170374},{ENSG00000170421},{ENSG00000170423},{ENSG00000170477},{ENSG00000170653},{ENSG00000172819},{ENSG00000182544},{ENSG00000185069},{ENSG00000185591},{ENSG00000185640},{ENSG00000186442},{ENSG00000197111},{ENSG00000205352},{ENSG00000267281},{ENSG00000283536}"
