"row_number"	"description"	"symbol_gene_string"	"ensembl_gene_string"
451	"Neoplasms"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{DOK4},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{PLLP},{POLR2C},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000102978},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000125170},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
452	"Periodic fever, familial, autosomal dominant"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{DOK4},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{PLLP},{POLR2C},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000102978},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000125170},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
453	"Manganese plasma"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{DOK4},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{PLLP},{POLR2C},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000102978},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000125170},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
454	"Alcoholism"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{DOK4},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{PLLP},{POLR2C},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000102978},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000125170},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
455	"Vitamin D insufficiency (25-Hydroxyvitamin D2)"	"{ARL2BP},{BBS2},{CCDC102A},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{DOK4},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{PLLP},{POLR2C},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000102978},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000125170},{ENSG00000135736},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364}"
456	"Myelodysplastic Syndromes"	"{ARL2BP},{BBS2},{CCDC102A},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{DOK4},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{PLLP},{POLR2C},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000102978},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000125170},{ENSG00000135736},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364}"
457	"Phosphorus levels"	"{ADGRG5},{ARL2BP},{BBS2},{CCDC102A},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{DOK4},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{PLLP},{POLR2C},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000102978},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000125170},{ENSG00000135736},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000159618},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364}"
458	"Binge-Eating Disorder"	"{AMFR},{BBS2},{CETP},{CPNE2},{ENSG00000288725},{GNAO1},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUDT21},{NUP93},{OGFOD1},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087258},{ENSG00000087263},{ENSG00000102891},{ENSG00000102900},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159461},{ENSG00000159579},{ENSG00000167005},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
459	"Atrial fibrillation "	"{AMFR},{ARL2BP},{BBS2},{CETP},{CPNE2},{ENSG00000288725},{GNAO1},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUDT21},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087258},{ENSG00000087263},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159461},{ENSG00000159579},{ENSG00000167005},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
460	"Skin changes due to chronic exposure to nonionizing radiation (suntan)"	"{AMFR},{ARL2BP},{BBS2},{CCL22},{CETP},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUDT21},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159461},{ENSG00000159579},{ENSG00000167005},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
461	"Urinary Incontinence"	"{AMFR},{ARL2BP},{BBS2},{CCL22},{CETP},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUDT21},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159461},{ENSG00000159579},{ENSG00000167005},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
462	"Age-related diseases, mortality and associated endophenotypes (cerebrovascular accident)"	"{AMFR},{ARL2BP},{BBS2},{CCL22},{CETP},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUDT21},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159461},{ENSG00000159579},{ENSG00000167005},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
463	"Dimethlyglycine"	"{AMFR},{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUDT21},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159461},{ENSG00000159579},{ENSG00000167005},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
464	"Coronary Thrombosis"	"{AMFR},{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUDT21},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159461},{ENSG00000159579},{ENSG00000167005},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
465	"Heat Stroke"	"{AMFR},{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUDT21},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159461},{ENSG00000159579},{ENSG00000167005},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
466	"Restless Legs Syndrome"	"{AMFR},{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUDT21},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159461},{ENSG00000159579},{ENSG00000167005},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
467	"Endometrial Neoplasms"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUDT21},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000167005},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
468	"Medulloblastoma"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUDT21},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000167005},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
469	"Blepharoptosis"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
470	"Peritoneal Neoplasms"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
471	"Venous Insufficiency"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
472	"metabolite: methylascorbic acid (blood metabolite measurement)"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
473	"Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{OGFOD1},{PLLP},{POLR2C},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000102978},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
474	"Blood metabolite levels (hypoxanthine)"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{OGFOD1},{PLLP},{POLR2C},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000102978},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
475	"CRP levels (C-reactive protein measurement)"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{OGFOD1},{PLLP},{POLR2C},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000102978},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
476	"Anorexia"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{OGFOD1},{PLLP},{POLR2C},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000102978},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
477	"Advanced age-related macular degeneration "	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{DOK4},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{PLLP},{POLR2C},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000102978},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000125170},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
