"row_number"	"description"	"symbol_gene_string"	"ensembl_gene_string"
853	"Age-related diseases, mortality and associated endophenotypes (coronary heart disease)"	"{ACP5},{C19orf38},{C19orf52},{C19orf80},{CARM1},{CCDC151},{CCDC159},{CNN1},{DKFZP761J1410},{DNM2},{DOCK6},{ECSIT},{ELAVL3},{ELOF1},{EPOR},{KANK2},{LDLR},{PRKCSH},{RAB3D},{RGL3},{SMARCA4},{SPC24},{SWSAP1},{TMED1},{TMEM205},{TSPAN16},{YIPF2},{ZNF440},{ZNF441},{ZNF491},{ZNF627},{ZNF653},{ZNF823}"	"{ENSG00000079805},{ENSG00000099203},{ENSG00000102575},{ENSG00000105514},{ENSG00000105518},{ENSG00000105520},{ENSG00000127616},{ENSG00000130158},{ENSG00000130159},{ENSG00000130164},{ENSG00000130165},{ENSG00000130167},{ENSG00000130173},{ENSG00000130175},{ENSG00000130176},{ENSG00000130733},{ENSG00000142444},{ENSG00000142453},{ENSG00000161888},{ENSG00000161914},{ENSG00000171295},{ENSG00000173928},{ENSG00000177599},{ENSG00000183401},{ENSG00000187266},{ENSG00000196361},{ENSG00000197044},{ENSG00000197256},{ENSG00000197933},{ENSG00000198003},{ENSG00000198551},{ENSG00000205517},{ENSG00000214212}"
854	"Metabolite levels (indolepropionate; indole-3-propionate; cmh_indole_pro; Indole_3_propanoate)"	"{ALPL},{CDA},{DDOST},{ECE1},{EIF4G3},{FAM43B},{HP1BP3},{KIF17},{NBPF3},{PINK1},{SH2D5}"	"{ENSG00000075151},{ENSG00000117245},{ENSG00000117298},{ENSG00000127483},{ENSG00000142794},{ENSG00000158825},{ENSG00000158828},{ENSG00000162551},{ENSG00000183114},{ENSG00000189410},{ENSG00000244038}"
855	"Myeloproliferative Disorders"	"{FAM46C},{GDAP2},{MAN1A2},{SPAG17},{VTCN1},{WDR3}"	"{ENSG00000065183},{ENSG00000134258},{ENSG00000155761},{ENSG00000183508},{ENSG00000196505},{ENSG00000198162}"
856	"Diabetic Foot"	"{FAM46C},{GDAP2},{MAN1A2},{SPAG17},{TRIM45},{VTCN1},{WDR3}"	"{ENSG00000065183},{ENSG00000134253},{ENSG00000134258},{ENSG00000155761},{ENSG00000183508},{ENSG00000196505},{ENSG00000198162}"
857	"Vitiligo"	"{FAM46C},{GDAP2},{MAN1A2},{SPAG17},{VTCN1},{WDR3}"	"{ENSG00000065183},{ENSG00000134258},{ENSG00000155761},{ENSG00000183508},{ENSG00000196505},{ENSG00000198162}"
858	"Disseminated Intravascular Coagulation"	"{FAM46C},{GDAP2},{MAN1A2},{SPAG17},{VTCN1},{WDR3}"	"{ENSG00000065183},{ENSG00000134258},{ENSG00000155761},{ENSG00000183508},{ENSG00000196505},{ENSG00000198162}"
859	"Bardet-Biedl Syndrome"	"{FAM46C},{GDAP2},{MAN1A2},{SPAG17},{VTCN1},{WDR3}"	"{ENSG00000065183},{ENSG00000134258},{ENSG00000155761},{ENSG00000183508},{ENSG00000196505},{ENSG00000198162}"
860	"Constipation"	"{C1orf229},{GCSAML},{NLRP3},{OR11L1},{OR13G1},{OR14A16},{OR14A2},{OR14K1},{OR1C1},{OR2AJ1},{OR2B11},{OR2C3},{OR2G2},{OR2G3},{OR2L13},{OR2T8},{OR2W3},{OR6F1},{TRIM58},{ZNF124},{ZNF496},{ZNF669},{ZNF670},{ZNF695}"	"{ENSG00000135747},{ENSG00000153230},{ENSG00000162711},{ENSG00000162714},{ENSG00000162722},{ENSG00000169214},{ENSG00000169224},{ENSG00000177275},{ENSG00000177462},{ENSG00000177476},{ENSG00000177489},{ENSG00000177535},{ENSG00000188295},{ENSG00000196071},{ENSG00000196242},{ENSG00000196418},{ENSG00000196772},{ENSG00000197437},{ENSG00000197472},{ENSG00000197591},{ENSG00000221888},{ENSG00000221953},{ENSG00000238243},{ENSG00000241128}"
861	"Sinusitis"	"{ASB1},{ESPNL},{FAM132B},{HES6},{ILKAP},{KLHL30},{LRRFIP1},{PER2},{RAMP1},{RBM44},{SCLY},{TRAF3IP1},{UBE2F}"	"{ENSG00000065802},{ENSG00000124831},{ENSG00000132323},{ENSG00000132326},{ENSG00000132329},{ENSG00000132330},{ENSG00000144485},{ENSG00000144488},{ENSG00000168427},{ENSG00000177483},{ENSG00000178752},{ENSG00000184182},{ENSG00000204104}"
862	"Hyperphosphatemia"	"{ASB1},{ESPNL},{FAM132B},{HES6},{ILKAP},{KLHL30},{LRRFIP1},{PER2},{RAMP1},{RBM44},{SCLY},{TRAF3IP1},{UBE2F}"	"{ENSG00000065802},{ENSG00000124831},{ENSG00000132323},{ENSG00000132326},{ENSG00000132329},{ENSG00000132330},{ENSG00000144485},{ENSG00000144488},{ENSG00000168427},{ENSG00000177483},{ENSG00000178752},{ENSG00000184182},{ENSG00000204104}"
863	"Afibrinogenemia"	"{BFSP2},{C3orf36},{CDV3},{RAB6B},{SLCO2A1},{SRPRB},{TF},{TMEM108},{TOPBP1}"	"{ENSG00000091513},{ENSG00000091527},{ENSG00000144867},{ENSG00000144868},{ENSG00000154917},{ENSG00000163781},{ENSG00000170819},{ENSG00000174640},{ENSG00000221972}"
864	"Pulmonary Disease, Chronic Obstructive"	"{BFSP2},{C3orf36},{CDV3},{RAB6B},{RYK},{SLCO2A1},{SRPRB},{TF},{TMEM108},{TOPBP1}"	"{ENSG00000091513},{ENSG00000091527},{ENSG00000144867},{ENSG00000144868},{ENSG00000154917},{ENSG00000163781},{ENSG00000163785},{ENSG00000170819},{ENSG00000174640},{ENSG00000221972}"
865	"Gout "	"{BFSP2},{C3orf36},{CDV3},{RAB6B},{RYK},{SLCO2A1},{SRPRB},{TF},{TMEM108},{TOPBP1}"	"{ENSG00000091513},{ENSG00000091527},{ENSG00000144867},{ENSG00000144868},{ENSG00000154917},{ENSG00000163781},{ENSG00000163785},{ENSG00000170819},{ENSG00000174640},{ENSG00000221972}"
866	"Autism spectrum disorder or schizophrenia"	"{ADH1A},{ADH1B},{ADH4},{ADH5},{ADH6},{ADH7},{C4orf17},{DAPP1},{EIF4E},{METAP1},{MTTP},{TRMT10A}"	"{ENSG00000070190},{ENSG00000138813},{ENSG00000138823},{ENSG00000145331},{ENSG00000151247},{ENSG00000164024},{ENSG00000172955},{ENSG00000187758},{ENSG00000196344},{ENSG00000196616},{ENSG00000197894},{ENSG00000198099}"
867	"psoriatic arthropathy (psoriasis)"	"{ATXN1},{GMPR},{MYLIP}"	"{ENSG00000007944},{ENSG00000124788},{ENSG00000137198}"
868	"Reticulocyte side fluorescence"	"{ATXN1},{GMPR},{MYLIP}"	"{ENSG00000007944},{ENSG00000124788},{ENSG00000137198}"
869	"Diabetic Foot"	"{BYSL},{C6orf132},{CCND3},{FOXP4},{FRS3},{GUCA1A},{GUCA1B},{MDFI},{MED20},{MRPS10},{PGC},{PRICKLE4},{TAF8},{TFEB},{TOMM6},{TRERF1},{USP49}"	"{ENSG00000048544},{ENSG00000048545},{ENSG00000096088},{ENSG00000112559},{ENSG00000112561},{ENSG00000112576},{ENSG00000112578},{ENSG00000112599},{ENSG00000124496},{ENSG00000124593},{ENSG00000124641},{ENSG00000137166},{ENSG00000137218},{ENSG00000137413},{ENSG00000164663},{ENSG00000188112},{ENSG00000214736}"
870	"Brain Ischemia"	"{BYSL},{C6orf132},{CCND3},{FOXP4},{FRS3},{GUCA1A},{GUCA1B},{MDFI},{MED20},{MRPS10},{PGC},{PRICKLE4},{TAF8},{TFEB},{TOMM6},{TRERF1},{USP49}"	"{ENSG00000048544},{ENSG00000048545},{ENSG00000096088},{ENSG00000112559},{ENSG00000112561},{ENSG00000112576},{ENSG00000112578},{ENSG00000112599},{ENSG00000124496},{ENSG00000124593},{ENSG00000124641},{ENSG00000137166},{ENSG00000137218},{ENSG00000137413},{ENSG00000164663},{ENSG00000188112},{ENSG00000214736}"
871	"Metabolic syndrome"	"{BYSL},{C6orf132},{CCND3},{FOXP4},{FRS3},{GUCA1A},{GUCA1B},{MDFI},{MED20},{MRPS10},{PGC},{PRICKLE4},{TAF8},{TFEB},{TOMM6},{TRERF1},{USP49}"	"{ENSG00000048544},{ENSG00000048545},{ENSG00000096088},{ENSG00000112559},{ENSG00000112561},{ENSG00000112576},{ENSG00000112578},{ENSG00000112599},{ENSG00000124496},{ENSG00000124593},{ENSG00000124641},{ENSG00000137166},{ENSG00000137218},{ENSG00000137413},{ENSG00000164663},{ENSG00000188112},{ENSG00000214736}"
872	"Prader-Willi Syndrome"	"{BYSL},{C6orf132},{CCND3},{FOXP4},{FRS3},{GUCA1A},{GUCA1B},{MDFI},{MED20},{MRPS10},{PGC},{PRICKLE4},{TAF8},{TFEB},{TOMM6},{TRERF1},{USP49}"	"{ENSG00000048544},{ENSG00000048545},{ENSG00000096088},{ENSG00000112559},{ENSG00000112561},{ENSG00000112576},{ENSG00000112578},{ENSG00000112599},{ENSG00000124496},{ENSG00000124593},{ENSG00000124641},{ENSG00000137166},{ENSG00000137218},{ENSG00000137413},{ENSG00000164663},{ENSG00000188112},{ENSG00000214736}"
873	"Psoriatic arthropathy    (psoriatic arthritis)"	"{BYSL},{C6orf132},{CCND3},{FOXP4},{FRS3},{GUCA1A},{GUCA1B},{MDFI},{MED20},{MRPS10},{PGC},{PRICKLE4},{TAF8},{TFEB},{TOMM6},{TRERF1},{USP49}"	"{ENSG00000048544},{ENSG00000048545},{ENSG00000096088},{ENSG00000112559},{ENSG00000112561},{ENSG00000112576},{ENSG00000112578},{ENSG00000112599},{ENSG00000124496},{ENSG00000124593},{ENSG00000124641},{ENSG00000137166},{ENSG00000137218},{ENSG00000137413},{ENSG00000164663},{ENSG00000188112},{ENSG00000214736}"
874	"Ichthyosis"	"{BYSL},{C6orf132},{CCND3},{FOXP4},{FRS3},{GUCA1A},{GUCA1B},{MDFI},{MED20},{MRPS10},{PGC},{PRICKLE4},{TAF8},{TFEB},{TOMM6},{TRERF1},{USP49}"	"{ENSG00000048544},{ENSG00000048545},{ENSG00000096088},{ENSG00000112559},{ENSG00000112561},{ENSG00000112576},{ENSG00000112578},{ENSG00000112599},{ENSG00000124496},{ENSG00000124593},{ENSG00000124641},{ENSG00000137166},{ENSG00000137218},{ENSG00000137413},{ENSG00000164663},{ENSG00000188112},{ENSG00000214736}"
875	"Lysosomal acid lipase deficiency"	"{BYSL},{C6orf132},{CCND3},{FOXP4},{FRS3},{GUCA1A},{GUCA1B},{MDFI},{MED20},{MRPS10},{PGC},{PRICKLE4},{TAF8},{TFEB},{TOMM6},{TRERF1},{USP49}"	"{ENSG00000048544},{ENSG00000048545},{ENSG00000096088},{ENSG00000112559},{ENSG00000112561},{ENSG00000112576},{ENSG00000112578},{ENSG00000112599},{ENSG00000124496},{ENSG00000124593},{ENSG00000124641},{ENSG00000137166},{ENSG00000137218},{ENSG00000137413},{ENSG00000164663},{ENSG00000188112},{ENSG00000214736}"
876	"Metabolic traits (inosine + 1 other trait)"	"{BYSL},{C6orf132},{CCND3},{FOXP4},{FRS3},{GUCA1A},{GUCA1B},{MDFI},{MED20},{MRPS10},{PGC},{PRICKLE4},{TAF8},{TFEB},{TOMM6},{TRERF1},{USP49}"	"{ENSG00000048544},{ENSG00000048545},{ENSG00000096088},{ENSG00000112559},{ENSG00000112561},{ENSG00000112576},{ENSG00000112578},{ENSG00000112599},{ENSG00000124496},{ENSG00000124593},{ENSG00000124641},{ENSG00000137166},{ENSG00000137218},{ENSG00000137413},{ENSG00000164663},{ENSG00000188112},{ENSG00000214736}"
877	"Blood metabolite levels (kynurenine) (L-Kynurenine)"	"{ACHE},{ACTL6B},{AGFG2},{C7orf43},{C7orf61},{EPHB4},{EPO},{FBXO24},{GAL3ST4},{GATS},{GIGYF1},{GNB2},{GPC2},{LAMTOR4},{LRCH4},{MEPCE},{MOSPD3},{MUC12},{MUC17},{MUC3A},{NYAP1},{PCOLCE},{PILRA},{PILRB},{POP7},{PPP1R35},{PVRIG},{SAP25},{SLC12A9},{SPDYE3},{SRRT},{STAG3},{TFR2},{TRIM56},{TRIP6},{TSC22D4},{UFSP1},{ZCWPW1}"	"{ENSG00000066923},{ENSG00000077080},{ENSG00000077454},{ENSG00000078487},{ENSG00000085514},{ENSG00000087077},{ENSG00000087085},{ENSG00000087087},{ENSG00000106327},{ENSG00000106330},{ENSG00000106333},{ENSG00000106336},{ENSG00000106351},{ENSG00000121716},{ENSG00000130427},{ENSG00000146826},{ENSG00000146828},{ENSG00000146830},{ENSG00000146834},{ENSG00000160813},{ENSG00000160844},{ENSG00000166924},{ENSG00000166925},{ENSG00000169871},{ENSG00000169876},{ENSG00000169894},{ENSG00000172336},{ENSG00000172354},{ENSG00000176125},{ENSG00000185955},{ENSG00000188186},{ENSG00000196411},{ENSG00000197093},{ENSG00000205277},{ENSG00000205307},{ENSG00000213413},{ENSG00000213420},{ENSG00000214300},{ENSG00000228273}"
878	"Perivascular Epithelioid Cell Neoplasms"	"{C11orf24},{CHKA},{CPT1A},{GAL},{IGHMBP2},{LRP5},{MRGPRD},{MRGPRF},{MRPL21},{MTL5},{PPP6R3},{SUV420H1},{TCIRG1}"	"{ENSG00000069482},{ENSG00000110066},{ENSG00000110075},{ENSG00000110090},{ENSG00000110719},{ENSG00000110721},{ENSG00000132740},{ENSG00000132749},{ENSG00000162337},{ENSG00000171067},{ENSG00000172935},{ENSG00000172938},{ENSG00000197345}"
879	"Leukopenia"	"{ANKRD52},{APOF},{ATP5B},{BAZ2A},{CNPY2},{COQ10A},{CS},{ERBB3},{ESYT1},{GLS2},{GPR182},{HBCBP},{HSD17B6},{IKZF4},{IL23A},{MIP},{MYL6},{MYL6B},{NABP2},{NACA},{PA2G4},{PAN2},{PRIM1},{PTGES3},{RBMS2},{RDH16},{RNF41},{RPL41},{RPS26},{SDR9C7},{SLC39A5},{SMARCC2},{SPRYD4},{STAT2},{TAC3},{TIMELESS},{ZBTB39},{ZC3H10}"	"{ENSG00000025423},{ENSG00000062485},{ENSG00000065361},{ENSG00000076067},{ENSG00000076108},{ENSG00000092841},{ENSG00000110944},{ENSG00000110955},{ENSG00000110958},{ENSG00000111602},{ENSG00000123411},{ENSG00000135423},{ENSG00000135469},{ENSG00000135473},{ENSG00000135482},{ENSG00000135517},{ENSG00000139540},{ENSG00000139547},{ENSG00000139579},{ENSG00000139613},{ENSG00000139641},{ENSG00000139645},{ENSG00000166856},{ENSG00000166860},{ENSG00000166863},{ENSG00000170426},{ENSG00000170515},{ENSG00000170581},{ENSG00000175336},{ENSG00000176422},{ENSG00000181852},{ENSG00000196465},{ENSG00000196531},{ENSG00000197728},{ENSG00000198056},{ENSG00000229117},{ENSG00000257727},{ENSG00000268162}"
880	"Parkinson's disease"	"{ARHGDIG},{AXIN1},{C16orf11},{CAPN15},{DECR2},{HBA1},{HBA2},{HBM},{HBQ1},{HBZ},{ITFG3},{LUC7L},{MPG},{MRPL28},{NME4},{NPRL3},{PDIA2},{POLR3K},{RAB11FIP3},{RGS11},{RHBDF1},{SNRNP25},{TMEM8A},{WASH4P}"	"{ENSG00000007384},{ENSG00000007392},{ENSG00000076344},{ENSG00000086504},{ENSG00000086506},{ENSG00000090565},{ENSG00000103126},{ENSG00000103148},{ENSG00000103152},{ENSG00000103202},{ENSG00000103326},{ENSG00000129925},{ENSG00000130656},{ENSG00000161980},{ENSG00000161981},{ENSG00000161992},{ENSG00000167930},{ENSG00000185615},{ENSG00000188536},{ENSG00000206172},{ENSG00000206177},{ENSG00000234769},{ENSG00000242173},{ENSG00000242612},{ENSG00000269881}"
881	"Metabolite levels (N-acetylglucosaminylasparagine)"	"{ARHGDIG},{AXIN1},{C16orf11},{CAPN15},{DECR2},{HBA1},{HBA2},{HBM},{HBQ1},{HBZ},{ITFG3},{LUC7L},{MPG},{MRPL28},{NHLRC4},{NME4},{NPRL3},{PDIA2},{PIGQ},{POLR3K},{RAB11FIP3},{RAB40C},{RGS11},{RHBDF1},{SNRNP25},{TMEM8A},{WASH4P}"	"{ENSG00000007384},{ENSG00000007392},{ENSG00000007541},{ENSG00000076344},{ENSG00000086504},{ENSG00000086506},{ENSG00000090565},{ENSG00000103126},{ENSG00000103148},{ENSG00000103152},{ENSG00000103202},{ENSG00000103326},{ENSG00000129925},{ENSG00000130656},{ENSG00000161980},{ENSG00000161981},{ENSG00000161992},{ENSG00000167930},{ENSG00000185615},{ENSG00000188536},{ENSG00000197562},{ENSG00000206172},{ENSG00000206177},{ENSG00000234769},{ENSG00000242173},{ENSG00000242612},{ENSG00000257108},{ENSG00000269881}"
882	"Diabetic Retinopathy"	"{ARHGDIG},{AXIN1},{C16orf11},{CAPN15},{DECR2},{HBA1},{HBA2},{HBM},{HBQ1},{HBZ},{ITFG3},{LUC7L},{MPG},{MRPL28},{NHLRC4},{NME4},{NPRL3},{PDIA2},{PIGQ},{POLR3K},{RAB11FIP3},{RAB40C},{RGS11},{RHBDF1},{SNRNP25},{TMEM8A},{WASH4P}"	"{ENSG00000007384},{ENSG00000007392},{ENSG00000007541},{ENSG00000076344},{ENSG00000086504},{ENSG00000086506},{ENSG00000090565},{ENSG00000103126},{ENSG00000103148},{ENSG00000103152},{ENSG00000103202},{ENSG00000103326},{ENSG00000129925},{ENSG00000130656},{ENSG00000161980},{ENSG00000161981},{ENSG00000161992},{ENSG00000167930},{ENSG00000185615},{ENSG00000188536},{ENSG00000197562},{ENSG00000206172},{ENSG00000206177},{ENSG00000234769},{ENSG00000242173},{ENSG00000242612},{ENSG00000257108},{ENSG00000269881}"
883	"Protoporphyria, Erythropoietic"	"{ARHGDIG},{AXIN1},{C16orf11},{CAPN15},{DECR2},{HBA1},{HBA2},{HBM},{HBQ1},{HBZ},{ITFG3},{LUC7L},{MPG},{MRPL28},{NHLRC4},{NME4},{NPRL3},{PDIA2},{PIGQ},{POLR3K},{RAB11FIP3},{RAB40C},{RGS11},{RHBDF1},{SNRNP25},{TMEM8A},{WASH4P}"	"{ENSG00000007384},{ENSG00000007392},{ENSG00000007541},{ENSG00000076344},{ENSG00000086504},{ENSG00000086506},{ENSG00000090565},{ENSG00000103126},{ENSG00000103148},{ENSG00000103152},{ENSG00000103202},{ENSG00000103326},{ENSG00000129925},{ENSG00000130656},{ENSG00000161980},{ENSG00000161981},{ENSG00000161992},{ENSG00000167930},{ENSG00000185615},{ENSG00000188536},{ENSG00000197562},{ENSG00000206172},{ENSG00000206177},{ENSG00000234769},{ENSG00000242173},{ENSG00000242612},{ENSG00000257108},{ENSG00000269881}"
884	"Lennox Gastaut Syndrome"	"{ARHGDIG},{AXIN1},{C16orf11},{C16orf13},{CAPN15},{DECR2},{FAM195A},{HBA1},{HBA2},{HBM},{HBQ1},{HBZ},{ITFG3},{LUC7L},{MPG},{MRPL28},{NHLRC4},{NME4},{NPRL3},{PDIA2},{PIGQ},{POLR3K},{RAB11FIP3},{RAB40C},{RGS11},{RHBDF1},{SNRNP25},{TMEM8A},{WASH4P},{WFIKKN1}"	"{ENSG00000007384},{ENSG00000007392},{ENSG00000007541},{ENSG00000076344},{ENSG00000086504},{ENSG00000086506},{ENSG00000090565},{ENSG00000103126},{ENSG00000103148},{ENSG00000103152},{ENSG00000103202},{ENSG00000103326},{ENSG00000127578},{ENSG00000129925},{ENSG00000130656},{ENSG00000130731},{ENSG00000161980},{ENSG00000161981},{ENSG00000161992},{ENSG00000167930},{ENSG00000172366},{ENSG00000185615},{ENSG00000188536},{ENSG00000197562},{ENSG00000206172},{ENSG00000206177},{ENSG00000234769},{ENSG00000242173},{ENSG00000242612},{ENSG00000257108},{ENSG00000269881}"
885	"Psoriatic arthropathy (psoriatic arthritis)"	"{ARHGDIG},{AXIN1},{C16orf11},{C16orf13},{CAPN15},{DECR2},{FAM195A},{HBA1},{HBA2},{HBM},{HBQ1},{HBZ},{ITFG3},{LUC7L},{MPG},{MRPL28},{NHLRC4},{NME4},{NPRL3},{PDIA2},{PIGQ},{POLR3K},{RAB11FIP3},{RAB40C},{RGS11},{RHBDF1},{SNRNP25},{TMEM8A},{WASH4P},{WDR90},{WFIKKN1}"	"{ENSG00000007384},{ENSG00000007392},{ENSG00000007541},{ENSG00000076344},{ENSG00000086504},{ENSG00000086506},{ENSG00000090565},{ENSG00000103126},{ENSG00000103148},{ENSG00000103152},{ENSG00000103202},{ENSG00000103326},{ENSG00000127578},{ENSG00000129925},{ENSG00000130656},{ENSG00000130731},{ENSG00000161980},{ENSG00000161981},{ENSG00000161992},{ENSG00000161996},{ENSG00000167930},{ENSG00000172366},{ENSG00000185615},{ENSG00000188536},{ENSG00000197562},{ENSG00000206172},{ENSG00000206177},{ENSG00000234769},{ENSG00000242173},{ENSG00000242612},{ENSG00000257108},{ENSG00000269881}"
886	"Lymphoma, B-Cell"	"{ARHGDIG},{AXIN1},{C16orf11},{C16orf13},{CAPN15},{DECR2},{FAM195A},{HBA1},{HBA2},{HBM},{HBQ1},{HBZ},{ITFG3},{LUC7L},{MPG},{MRPL28},{NHLRC4},{NME4},{NPRL3},{PDIA2},{PIGQ},{POLR3K},{RAB11FIP3},{RAB40C},{RGS11},{RHBDF1},{SNRNP25},{TMEM8A},{WASH4P},{WDR90},{WFIKKN1}"	"{ENSG00000007384},{ENSG00000007392},{ENSG00000007541},{ENSG00000076344},{ENSG00000086504},{ENSG00000086506},{ENSG00000090565},{ENSG00000103126},{ENSG00000103148},{ENSG00000103152},{ENSG00000103202},{ENSG00000103326},{ENSG00000127578},{ENSG00000129925},{ENSG00000130656},{ENSG00000130731},{ENSG00000161980},{ENSG00000161981},{ENSG00000161992},{ENSG00000161996},{ENSG00000167930},{ENSG00000172366},{ENSG00000185615},{ENSG00000188536},{ENSG00000197562},{ENSG00000206172},{ENSG00000206177},{ENSG00000234769},{ENSG00000242173},{ENSG00000242612},{ENSG00000257108},{ENSG00000269881}"
887	"Menopause"	"{ARHGDIG},{AXIN1},{C16orf11},{C16orf13},{CAPN15},{CCDC78},{DECR2},{FAM173A},{FAM195A},{FBXL16},{HAGHL},{HBA1},{HBA2},{HBM},{HBQ1},{HBZ},{ITFG3},{JMJD8},{LUC7L},{METRN},{MPG},{MRPL28},{NARFL},{NHLRC4},{NME4},{NPRL3},{PDIA2},{PIGQ},{POLR3K},{RAB11FIP3},{RAB40C},{RGS11},{RHBDF1},{RHBDL1},{RHOT2},{SNRNP25},{STUB1},{TMEM8A},{WASH4P},{WDR24},{WDR90},{WFIKKN1}"	"{ENSG00000007384},{ENSG00000007392},{ENSG00000007541},{ENSG00000076344},{ENSG00000086504},{ENSG00000086506},{ENSG00000090565},{ENSG00000103126},{ENSG00000103148},{ENSG00000103152},{ENSG00000103202},{ENSG00000103245},{ENSG00000103253},{ENSG00000103254},{ENSG00000103260},{ENSG00000103266},{ENSG00000103269},{ENSG00000103326},{ENSG00000127578},{ENSG00000127580},{ENSG00000127585},{ENSG00000129925},{ENSG00000130656},{ENSG00000130731},{ENSG00000140983},{ENSG00000161980},{ENSG00000161981},{ENSG00000161992},{ENSG00000161996},{ENSG00000161999},{ENSG00000162004},{ENSG00000167930},{ENSG00000172366},{ENSG00000185615},{ENSG00000188536},{ENSG00000197562},{ENSG00000206172},{ENSG00000206177},{ENSG00000234769},{ENSG00000242173},{ENSG00000242612},{ENSG00000257108},{ENSG00000269881}"
888	"Tobacco Use Disorder"	"{ARHGDIG},{AXIN1},{C16orf11},{C16orf13},{CAPN15},{CCDC78},{CHTF18},{DECR2},{FAM173A},{FAM195A},{FBXL16},{GNG13},{HAGHL},{HBA1},{HBA2},{HBM},{HBQ1},{HBZ},{ITFG3},{JMJD8},{LUC7L},{METRN},{MPG},{MRPL28},{MSLN},{MSLNL},{NARFL},{NHLRC4},{NME4},{NPRL3},{PDIA2},{PIGQ},{POLR3K},{PRR25},{RAB11FIP3},{RAB40C},{RGS11},{RHBDF1},{RHBDL1},{RHOT2},{RPUSD1},{SNRNP25},{STUB1},{TMEM8A},{WASH4P},{WDR24},{WDR90},{WFIKKN1}"	"{ENSG00000007376},{ENSG00000007384},{ENSG00000007392},{ENSG00000007541},{ENSG00000076344},{ENSG00000086504},{ENSG00000086506},{ENSG00000090565},{ENSG00000102854},{ENSG00000103126},{ENSG00000103148},{ENSG00000103152},{ENSG00000103202},{ENSG00000103245},{ENSG00000103253},{ENSG00000103254},{ENSG00000103260},{ENSG00000103266},{ENSG00000103269},{ENSG00000103326},{ENSG00000127578},{ENSG00000127580},{ENSG00000127585},{ENSG00000127586},{ENSG00000127588},{ENSG00000129925},{ENSG00000130656},{ENSG00000130731},{ENSG00000140983},{ENSG00000161980},{ENSG00000161981},{ENSG00000161992},{ENSG00000161996},{ENSG00000161999},{ENSG00000162004},{ENSG00000162006},{ENSG00000167930},{ENSG00000167945},{ENSG00000172366},{ENSG00000185615},{ENSG00000188536},{ENSG00000197562},{ENSG00000206172},{ENSG00000206177},{ENSG00000234769},{ENSG00000242173},{ENSG00000242612},{ENSG00000257108},{ENSG00000269881}"
889	"Urea Cycle Disorders, Inborn"	"{BZRAP1},{C17orf47},{CUEDC1},{DYNLL2},{EPX},{HSF5},{LPO},{MKS1},{MPO},{MRPS23},{MTMR4},{OR4D1},{OR4D2},{PPM1E},{RAD51C},{RNF43},{SEPT4},{SRSF1},{SUPT4H1},{TEX14},{VEZF1}"	"{ENSG00000005379},{ENSG00000005381},{ENSG00000011143},{ENSG00000108375},{ENSG00000108384},{ENSG00000108387},{ENSG00000108389},{ENSG00000121053},{ENSG00000121101},{ENSG00000136450},{ENSG00000136451},{ENSG00000141194},{ENSG00000167419},{ENSG00000175175},{ENSG00000176160},{ENSG00000180891},{ENSG00000181013},{ENSG00000181610},{ENSG00000213246},{ENSG00000255713},{ENSG00000264364}"
890	"Glioblastoma"	"{CD226},{DOK6},{GTSCR1},{RTTN},{SOCS6}"	"{ENSG00000150637},{ENSG00000170677},{ENSG00000176225},{ENSG00000206052},{ENSG00000263417}"
891	"Myasthenia Gravis"	"{CD226},{DOK6},{GTSCR1},{RTTN},{SOCS6}"	"{ENSG00000150637},{ENSG00000170677},{ENSG00000176225},{ENSG00000206052},{ENSG00000263417}"
892	"milk intake (diet measurement)"	"{ADM5},{AKT1S1},{ALDH16A1},{AP2A1},{ATF5},{BCL2L12},{CCDC155},{CD37},{CPT1C},{DKKL1},{FCGRT},{FLT3LG},{FUZ},{GFY},{IL4I1},{IRF3},{IZUMO2},{MED25},{NOSIP},{NUP62},{PIH1D1},{PNKP},{PRMT1},{PRR12},{PRRG2},{PTH2},{PTOV1},{RCN3},{RPL13A},{RPS11},{RRAS},{SCAF1},{SIGLEC11},{SLC17A7},{SLC6A16},{TBC1D17},{TEAD2},{TRPM4},{TSKS},{VRK3},{ZNF473}"	"{ENSG00000010361},{ENSG00000039650},{ENSG00000063127},{ENSG00000074219},{ENSG00000090554},{ENSG00000104870},{ENSG00000104872},{ENSG00000104888},{ENSG00000104894},{ENSG00000104901},{ENSG00000104946},{ENSG00000104951},{ENSG00000104960},{ENSG00000104973},{ENSG00000105053},{ENSG00000126453},{ENSG00000126456},{ENSG00000126457},{ENSG00000126458},{ENSG00000126460},{ENSG00000126461},{ENSG00000126464},{ENSG00000126467},{ENSG00000130529},{ENSG00000142528},{ENSG00000142534},{ENSG00000142538},{ENSG00000142541},{ENSG00000142546},{ENSG00000142552},{ENSG00000161609},{ENSG00000161618},{ENSG00000161640},{ENSG00000161652},{ENSG00000169136},{ENSG00000169169},{ENSG00000196961},{ENSG00000204673},{ENSG00000213024},{ENSG00000224420},{ENSG00000261949}"
